ds,Naive,origin,SeasonalNaive,ARIMA,SARIMA,SES,ETS AAA,ETS MAM,ETS MMM,ETS MAdM,HistoricAverage,WindowAverage,AutoARIMA,AutoETS,Damped AutoETS,AutoCES,AutoTheta,SESOpt,SeasonalES,SeasESOpt,RWD,unique_id,LightGBM,CatBoost,XgBoost,RandomForest,TimeGPT
1959-10-31 00:00:00,,126,,,,,,,,,253.21428,,,,,,,,,,,,,,,,
1959-11-30 00:00:00,,126,,,,,,,,,253.21428,,,,,,,,,,,,,,,,
1959-12-31 00:00:00,,126,,,,,,,,,253.21428,,,,,,,,,,,,,,,,
1960-01-31 00:00:00,,132,,,,,,,,,262.49243,,,,,,,,,,,,,,,,
1960-02-29 00:00:00,,132,,,,,,,,,262.49243,,,,,,,,,,,,,,,,
1960-03-31 00:00:00,,132,,,,,,,,,262.49243,,,,,,,,,,,,,,,,
1960-04-30 00:00:00,,132,,,,,,,,,262.49243,,,,,,,,,,,,,,,,
1960-05-31 00:00:00,,132,,,,,,,,,262.49243,,,,,,,,,,,,,,,,
1960-06-30 00:00:00,,132,,,,,,,,,262.49243,,,,,,,,,,,,,,,,
1960-07-31 00:00:00,,138,,,,,,,,,270.6087,,,,,,,,,,,,,,,,
1960-08-31 00:00:00,,138,,,,,,,,,270.6087,,,,,,,,,,,,,,,,
1960-09-30 00:00:00,,138,,,,,,,,,270.6087,,,,,,,,,,,,,,,,
1960-10-31 00:00:00,,138,,,,,,,,,270.6087,,,,,,,,,,,,,,,,
1960-11-30 00:00:00,,138,,,,,,,,,270.6087,,,,,,,,,,,,,,,,
1960-12-31 00:00:00,,138,,,,,,,,,270.6087,,,,,,,,,,,,,,,,
1959-01-31 00:00:00,,120,,,,,,,,,245.90834,,,,,,,,,,,,,,,,
1959-02-28 00:00:00,,120,,,,,,,,,245.90834,,,,,,,,,,,,,,,,
1959-03-31 00:00:00,,120,,,,,,,,,245.90834,,,,,,,,,,,,,,,,
1959-04-30 00:00:00,,120,,,,,,,,,245.90834,,,,,,,,,,,,,,,,
1959-05-31 00:00:00,,120,,,,,,,,,245.90834,,,,,,,,,,,,,,,,
1959-06-30 00:00:00,,120,,,,,,,,,245.90834,,,,,,,,,,,,,,,,
1959-07-31 00:00:00,,120,,,,,,,,,245.90834,,,,,,,,,,,,,,,,
1959-08-31 00:00:00,,120,,,,,,,,,245.90834,,,,,,,,,,,,,,,,
1959-09-30 00:00:00,,120,,,,,,,,,245.90834,,,,,,,,,,,,,,,,
1959-10-31 00:00:00,,120,,,,,,,,,245.90834,,,,,,,,,,,,,,,,
1959-11-30 00:00:00,,120,,,,,,,,,245.90834,,,,,,,,,,,,,,,,
1959-12-31 00:00:00,,120,,,,,,,,,245.90834,,,,,,,,,,,,,,,,
1960-01-31 00:00:00,,132,,,,,,,,,262.49243,,,,,,,,,,,,,,,,
1960-02-29 00:00:00,,132,,,,,,,,,262.49243,,,,,,,,,,,,,,,,
1960-03-31 00:00:00,,132,,,,,,,,,262.49243,,,,,,,,,,,,,,,,
1960-04-30 00:00:00,,132,,,,,,,,,262.49243,,,,,,,,,,,,,,,,
1960-05-31 00:00:00,,132,,,,,,,,,262.49243,,,,,,,,,,,,,,,,
1960-06-30 00:00:00,,132,,,,,,,,,262.49243,,,,,,,,,,,,,,,,
1960-07-31 00:00:00,,132,,,,,,,,,262.49243,,,,,,,,,,,,,,,,
1960-08-31 00:00:00,,132,,,,,,,,,262.49243,,,,,,,,,,,,,,,,
1960-09-30 00:00:00,,132,,,,,,,,,262.49243,,,,,,,,,,,,,,,,
1960-10-31 00:00:00,,132,,,,,,,,,262.49243,,,,,,,,,,,,,,,,
1960-11-30 00:00:00,,132,,,,,,,,,262.49243,,,,,,,,,,,,,,,,
1960-12-31 00:00:00,,132,,,,,,,,,262.49243,,,,,,,,,,,,,,,,
1959-01-31 00:00:00,,120,,,,,,,,,,401.0,,,,,,,,,,,,,,,
1959-02-28 00:00:00,,120,,,,,,,,,,401.0,,,,,,,,,,,,,,,
1959-03-31 00:00:00,,120,,,,,,,,,,401.0,,,,,,,,,,,,,,,
1959-04-30 00:00:00,,120,,,,,,,,,,401.0,,,,,,,,,,,,,,,
1959-05-31 00:00:00,,120,,,,,,,,,,401.0,,,,,,,,,,,,,,,
1959-06-30 00:00:00,,120,,,,,,,,,,401.0,,,,,,,,,,,,,,,
1959-07-31 00:00:00,,120,,,,,,,,,,401.0,,,,,,,,,,,,,,,
1959-08-31 00:00:00,,120,,,,,,,,,,401.0,,,,,,,,,,,,,,,
1959-09-30 00:00:00,,120,,,,,,,,,,401.0,,,,,,,,,,,,,,,
1959-10-31 00:00:00,,120,,,,,,,,,,401.0,,,,,,,,,,,,,,,
1959-11-30 00:00:00,,120,,,,,,,,,,401.0,,,,,,,,,,,,,,,
1959-12-31 00:00:00,,120,,,,,,,,,,401.0,,,,,,,,,,,,,,,
1960-01-31 00:00:00,,120,,,,,,,,,,401.0,,,,,,,,,,,,,,,
1960-02-29 00:00:00,,120,,,,,,,,,,401.0,,,,,,,,,,,,,,,
1960-03-31 00:00:00,,120,,,,,,,,,,401.0,,,,,,,,,,,,,,,
1960-04-30 00:00:00,,120,,,,,,,,,,401.0,,,,,,,,,,,,,,,
1960-05-31 00:00:00,,120,,,,,,,,,,401.0,,,,,,,,,,,,,,,
1960-06-30 00:00:00,,120,,,,,,,,,,401.0,,,,,,,,,,,,,,,
1960-07-31 00:00:00,,120,,,,,,,,,,401.0,,,,,,,,,,,,,,,
1960-08-31 00:00:00,,120,,,,,,,,,,401.0,,,,,,,,,,,,,,,
1960-09-30 00:00:00,,120,,,,,,,,,,401.0,,,,,,,,,,,,,,,
1960-10-31 00:00:00,,120,,,,,,,,,,401.0,,,,,,,,,,,,,,,
1960-11-30 00:00:00,,120,,,,,,,,,,401.0,,,,,,,,,,,,,,,
1960-12-31 00:00:00,,120,,,,,,,,,,401.0,,,,,,,,,,,,,,,
1959-01-31 00:00:00,,120,,,,,,,,,,401.0,,,,,,,,,,,,,,,
1959-02-28 00:00:00,,120,,,,,,,,,,401.0,,,,,,,,,,,,,,,
1959-03-31 00:00:00,,120,,,,,,,,,,401.0,,,,,,,,,,,,,,,
1959-04-30 00:00:00,,123,,,,,,,,,,352.33334,,,,,,,,,,,,,,,
1959-05-31 00:00:00,,123,,,,,,,,,,352.33334,,,,,,,,,,,,,,,
1959-06-30 00:00:00,,123,,,,,,,,,,352.33334,,,,,,,,,,,,,,,
1959-07-31 00:00:00,,126,,,,,,,,,,399.33334,,,,,,,,,,,,,,,
1959-08-31 00:00:00,,126,,,,,,,,,,399.33334,,,,,,,,,,,,,,,
1959-09-30 00:00:00,,126,,,,,,,,,,399.33334,,,,,,,,,,,,,,,
1959-10-31 00:00:00,,129,,,,,,,,,,476.33334,,,,,,,,,,,,,,,
1959-11-30 00:00:00,,129,,,,,,,,,,476.33334,,,,,,,,,,,,,,,
1959-12-31 00:00:00,,129,,,,,,,,,,476.33334,,,,,,,,,,,,,,,
1960-01-31 00:00:00,,132,,,,,,,,,,457.33334,,,,,,,,,,,,,,,
1960-02-29 00:00:00,,132,,,,,,,,,,457.33334,,,,,,,,,,,,,,,
1960-03-31 00:00:00,,132,,,,,,,,,,457.33334,,,,,,,,,,,,,,,
1960-04-30 00:00:00,,135,,,,,,,,,,400.16666,,,,,,,,,,,,,,,
1960-05-31 00:00:00,,135,,,,,,,,,,400.16666,,,,,,,,,,,,,,,
1960-06-30 00:00:00,,135,,,,,,,,,,400.16666,,,,,,,,,,,,,,,
1960-07-31 00:00:00,,138,,,,,,,,,,449.16666,,,,,,,,,,,,,,,
1960-08-31 00:00:00,,138,,,,,,,,,,449.16666,,,,,,,,,,,,,,,
1960-09-30 00:00:00,,138,,,,,,,,,,449.16666,,,,,,,,,,,,,,,
1960-10-31 00:00:00,,141,,,,,,,,,,534.0,,,,,,,,,,,,,,,
1960-11-30 00:00:00,,141,,,,,,,,,,534.0,,,,,,,,,,,,,,,
1960-12-31 00:00:00,,141,,,,,,,,,,534.0,,,,,,,,,,,,,,,
1959-01-31 00:00:00,,120,,,,,,,,,,401.0,,,,,,,,,,,,,,,
1959-02-28 00:00:00,,120,,,,,,,,,,401.0,,,,,,,,,,,,,,,
1959-03-31 00:00:00,,120,,,,,,,,,,401.0,,,,,,,,,,,,,,,
1959-04-30 00:00:00,,120,,,,,,,,,,401.0,,,,,,,,,,,,,,,
1959-05-31 00:00:00,,120,,,,,,,,,,401.0,,,,,,,,,,,,,,,
1959-06-30 00:00:00,,120,,,,,,,,,,401.0,,,,,,,,,,,,,,,
1959-07-31 00:00:00,,126,,,,,,,,,,399.33334,,,,,,,,,,,,,,,
1959-08-31 00:00:00,,126,,,,,,,,,,399.33334,,,,,,,,,,,,,,,
1959-09-30 00:00:00,,126,,,,,,,,,,399.33334,,,,,,,,,,,,,,,
1959-10-31 00:00:00,,126,,,,,,,,,,399.33334,,,,,,,,,,,,,,,
1959-11-30 00:00:00,,126,,,,,,,,,,399.33334,,,,,,,,,,,,,,,
1959-12-31 00:00:00,,126,,,,,,,,,,399.33334,,,,,,,,,,,,,,,
1960-01-31 00:00:00,,132,,,,,,,,,,457.33334,,,,,,,,,,,,,,,
1960-02-29 00:00:00,,132,,,,,,,,,,457.33334,,,,,,,,,,,,,,,
1960-03-31 00:00:00,,132,,,,,,,,,,457.33334,,,,,,,,,,,,,,,
1960-04-30 00:00:00,,132,,,,,,,,,,457.33334,,,,,,,,,,,,,,,
1960-05-31 00:00:00,,132,,,,,,,,,,457.33334,,,,,,,,,,,,,,,
1960-06-30 00:00:00,,132,,,,,,,,,,457.33334,,,,,,,,,,,,,,,
1960-07-31 00:00:00,,138,,,,,,,,,,449.16666,,,,,,,,,,,,,,,
1960-08-31 00:00:00,,138,,,,,,,,,,449.16666,,,,,,,,,,,,,,,
1960-09-30 00:00:00,,138,,,,,,,,,,449.16666,,,,,,,,,,,,,,,
1960-10-31 00:00:00,,138,,,,,,,,,,449.16666,,,,,,,,,,,,,,,
1960-11-30 00:00:00,,138,,,,,,,,,,449.16666,,,,,,,,,,,,,,,
1960-12-31 00:00:00,,138,,,,,,,,,,449.16666,,,,,,,,,,,,,,,
1959-01-31 00:00:00,,120,,,,,,,,,,401.0,,,,,,,,,,,,,,,
1959-02-28 00:00:00,,120,,,,,,,,,,401.0,,,,,,,,,,,,,,,
1959-03-31 00:00:00,,120,,,,,,,,,,401.0,,,,,,,,,,,,,,,
1959-04-30 00:00:00,,120,,,,,,,,,,401.0,,,,,,,,,,,,,,,
1959-05-31 00:00:00,,120,,,,,,,,,,401.0,,,,,,,,,,,,,,,
1959-06-30 00:00:00,,120,,,,,,,,,,401.0,,,,,,,,,,,,,,,
1959-07-31 00:00:00,,120,,,,,,,,,,401.0,,,,,,,,,,,,,,,
1959-08-31 00:00:00,,120,,,,,,,,,,401.0,,,,,,,,,,,,,,,
1959-09-30 00:00:00,,120,,,,,,,,,,401.0,,,,,,,,,,,,,,,
1959-10-31 00:00:00,,120,,,,,,,,,,401.0,,,,,,,,,,,,,,,
1959-11-30 00:00:00,,120,,,,,,,,,,401.0,,,,,,,,,,,,,,,
1959-12-31 00:00:00,,120,,,,,,,,,,401.0,,,,,,,,,,,,,,,
1960-01-31 00:00:00,,132,,,,,,,,,,457.33334,,,,,,,,,,,,,,,
1960-02-29 00:00:00,,132,,,,,,,,,,457.33334,,,,,,,,,,,,,,,
1960-03-31 00:00:00,,132,,,,,,,,,,457.33334,,,,,,,,,,,,,,,
1960-04-30 00:00:00,,132,,,,,,,,,,457.33334,,,,,,,,,,,,,,,
1960-05-31 00:00:00,,132,,,,,,,,,,457.33334,,,,,,,,,,,,,,,
1960-06-30 00:00:00,,132,,,,,,,,,,457.33334,,,,,,,,,,,,,,,
1960-07-31 00:00:00,,132,,,,,,,,,,457.33334,,,,,,,,,,,,,,,
1960-08-31 00:00:00,,132,,,,,,,,,,457.33334,,,,,,,,,,,,,,,
1960-09-30 00:00:00,,132,,,,,,,,,,457.33334,,,,,,,,,,,,,,,
1960-10-31 00:00:00,,132,,,,,,,,,,457.33334,,,,,,,,,,,,,,,
1960-11-30 00:00:00,,132,,,,,,,,,,457.33334,,,,,,,,,,,,,,,
1960-12-31 00:00:00,,132,,,,,,,,,,457.33334,,,,,,,,,,,,,,,
1959-01-31 00:00:00,,120,,,,,,,,,,,379.51053,,,,,,,,,,,,,,
1959-02-28 00:00:00,,120,,,,,,,,,,,386.3937,,,,,,,,,,,,,,
1959-03-31 00:00:00,,120,,,,,,,,,,,413.07114,,,,,,,,,,,,,,
1959-04-30 00:00:00,,120,,,,,,,,,,,404.77225,,,,,,,,,,,,,,
1959-05-31 00:00:00,,120,,,,,,,,,,,404.5122,,,,,,,,,,,,,,
1959-06-30 00:00:00,,120,,,,,,,,,,,393.69482,,,,,,,,,,,,,,
1959-07-31 00:00:00,,120,,,,,,,,,,,387.50864,,,,,,,,,,,,,,
1959-08-31 00:00:00,,120,,,,,,,,,,,383.7558,,,,,,,,,,,,,,
1959-09-30 00:00:00,,120,,,,,,,,,,,382.64975,,,,,,,,,,,,,,
1959-10-31 00:00:00,,120,,,,,,,,,,,384.58417,,,,,,,,,,,,,,
1959-11-30 00:00:00,,120,,,,,,,,,,,386.54282,,,,,,,,,,,,,,
1959-12-31 00:00:00,,120,,,,,,,,,,,388.79697,,,,,,,,,,,,,,
1960-01-31 00:00:00,,120,,,,,,,,,,,389.8645,,,,,,,,,,,,,,
1960-02-29 00:00:00,,120,,,,,,,,,,,390.18863,,,,,,,,,,,,,,
1960-03-31 00:00:00,,120,,,,,,,,,,,389.80618,,,,,,,,,,,,,,
1960-04-30 00:00:00,,120,,,,,,,,,,,389.1577,,,,,,,,,,,,,,
1960-05-31 00:00:00,,120,,,,,,,,,,,388.58005,,,,,,,,,,,,,,
1960-06-30 00:00:00,,120,,,,,,,,,,,388.20676,,,,,,,,,,,,,,
1960-07-31 00:00:00,,120,,,,,,,,,,,388.11322,,,,,,,,,,,,,,
1960-08-31 00:00:00,,120,,,,,,,,,,,388.1988,,,,,,,,,,,,,,
1960-09-30 00:00:00,,120,,,,,,,,,,,388.37848,,,,,,,,,,,,,,
1960-10-31 00:00:00,,120,,,,,,,,,,,388.5483,,,,,,,,,,,,,,
1960-11-30 00:00:00,,120,,,,,,,,,,,388.65796,,,,,,,,,,,,,,
1960-12-31 00:00:00,,120,,,,,,,,,,,388.694,,,,,,,,,,,,,,
1959-01-31 00:00:00,,120,,,,,,,,,,,379.51053,,,,,,,,,,,,,,
1959-02-28 00:00:00,,120,,,,,,,,,,,386.3937,,,,,,,,,,,,,,
1959-03-31 00:00:00,,120,,,,,,,,,,,413.07114,,,,,,,,,,,,,,
1959-04-30 00:00:00,,123,,,,,,,,,,,409.76395,,,,,,,,,,,,,,
1959-05-31 00:00:00,,123,,,,,,,,,,,413.27933,,,,,,,,,,,,,,
1959-06-30 00:00:00,,123,,,,,,,,,,,409.34012,,,,,,,,,,,,,,
1959-07-31 00:00:00,,126,,,,,,,,,,,460.07928,,,,,,,,,,,,,,
1959-08-31 00:00:00,,126,,,,,,,,,,,450.30176,,,,,,,,,,,,,,
1959-09-30 00:00:00,,126,,,,,,,,,,,430.16565,,,,,,,,,,,,,,
1959-10-31 00:00:00,,129,,,,,,,,,,,418.96902,,,,,,,,,,,,,,
1959-11-30 00:00:00,,129,,,,,,,,,,,388.35202,,,,,,,,,,,,,,
1959-12-31 00:00:00,,129,,,,,,,,,,,377.32712,,,,,,,,,,,,,,
1960-01-31 00:00:00,,132,,,,,,,,,,,438.2512,,,,,,,,,,,,,,
1960-02-29 00:00:00,,132,,,,,,,,,,,447.3944,,,,,,,,,,,,,,
1960-03-31 00:00:00,,132,,,,,,,,,,,466.90417,,,,,,,,,,,,,,
1960-04-30 00:00:00,,135,,,,,,,,,,,419.7905,,,,,,,,,,,,,,
1960-05-31 00:00:00,,135,,,,,,,,,,,427.16498,,,,,,,,,,,,,,
1960-06-30 00:00:00,,135,,,,,,,,,,,429.4892,,,,,,,,,,,,,,
1960-07-31 00:00:00,,138,,,,,,,,,,,545.5243,,,,,,,,,,,,,,
1960-08-31 00:00:00,,138,,,,,,,,,,,515.19385,,,,,,,,,,,,,,
1960-09-30 00:00:00,,138,,,,,,,,,,,502.26205,,,,,,,,,,,,,,
1960-10-31 00:00:00,,141,,,,,,,,,,,448.5011,,,,,,,,,,,,,,
1960-11-30 00:00:00,,141,,,,,,,,,,,439.4668,,,,,,,,,,,,,,
1960-12-31 00:00:00,,141,,,,,,,,,,,443.9308,,,,,,,,,,,,,,
1959-01-31 00:00:00,,120,,,,,,,,,,,379.51053,,,,,,,,,,,,,,
1959-02-28 00:00:00,,120,,,,,,,,,,,386.3937,,,,,,,,,,,,,,
1959-03-31 00:00:00,,120,,,,,,,,,,,413.07114,,,,,,,,,,,,,,
1959-04-30 00:00:00,,120,,,,,,,,,,,404.77225,,,,,,,,,,,,,,
1959-05-31 00:00:00,,120,,,,,,,,,,,404.5122,,,,,,,,,,,,,,
1959-06-30 00:00:00,,120,,,,,,,,,,,393.69482,,,,,,,,,,,,,,
1959-07-31 00:00:00,,126,,,,,,,,,,,460.07928,,,,,,,,,,,,,,
1959-08-31 00:00:00,,126,,,,,,,,,,,450.30176,,,,,,,,,,,,,,
1959-09-30 00:00:00,,126,,,,,,,,,,,430.16565,,,,,,,,,,,,,,
1959-10-31 00:00:00,,126,,,,,,,,,,,410.07874,,,,,,,,,,,,,,
1959-11-30 00:00:00,,126,,,,,,,,,,,402.67114,,,,,,,,,,,,,,
1959-12-31 00:00:00,,126,,,,,,,,,,,397.42072,,,,,,,,,,,,,,
1960-01-31 00:00:00,,132,,,,,,,,,,,438.2512,,,,,,,,,,,,,,
1960-02-29 00:00:00,,132,,,,,,,,,,,447.3944,,,,,,,,,,,,,,
1960-03-31 00:00:00,,132,,,,,,,,,,,466.90417,,,,,,,,,,,,,,
1960-04-30 00:00:00,,132,,,,,,,,,,,456.65207,,,,,,,,,,,,,,
1960-05-31 00:00:00,,132,,,,,,,,,,,454.99646,,,,,,,,,,,,,,
1960-06-30 00:00:00,,132,,,,,,,,,,,443.59457,,,,,,,,,,,,,,
1960-07-31 00:00:00,,138,,,,,,,,,,,545.5243,,,,,,,,,,,,,,
1960-08-31 00:00:00,,138,,,,,,,,,,,515.19385,,,,,,,,,,,,,,
1960-09-30 00:00:00,,138,,,,,,,,,,,502.26205,,,,,,,,,,,,,,
1960-10-31 00:00:00,,138,,,,,,,,,,,468.76852,,,,,,,,,,,,,,
1960-11-30 00:00:00,,138,,,,,,,,,,,460.50543,,,,,,,,,,,,,,
1960-12-31 00:00:00,,138,,,,,,,,,,,452.09195,,,,,,,,,,,,,,
1959-01-31 00:00:00,,120,,,,,,,,,,,379.51053,,,,,,,,,,,,,,
1959-02-28 00:00:00,,120,,,,,,,,,,,386.3937,,,,,,,,,,,,,,
1959-03-31 00:00:00,,120,,,,,,,,,,,413.07114,,,,,,,,,,,,,,
1959-04-30 00:00:00,,120,,,,,,,,,,,404.77225,,,,,,,,,,,,,,
1959-05-31 00:00:00,,120,,,,,,,,,,,404.5122,,,,,,,,,,,,,,
1959-06-30 00:00:00,,120,,,,,,,,,,,393.69482,,,,,,,,,,,,,,
1959-07-31 00:00:00,,120,,,,,,,,,,,387.50864,,,,,,,,,,,,,,
1959-08-31 00:00:00,,120,,,,,,,,,,,383.7558,,,,,,,,,,,,,,
1959-09-30 00:00:00,,120,,,,,,,,,,,382.64975,,,,,,,,,,,,,,
1959-10-31 00:00:00,,120,,,,,,,,,,,384.58417,,,,,,,,,,,,,,
1959-11-30 00:00:00,,120,,,,,,,,,,,386.54282,,,,,,,,,,,,,,
1959-12-31 00:00:00,,120,,,,,,,,,,,388.79697,,,,,,,,,,,,,,
1960-01-31 00:00:00,,132,,,,,,,,,,,438.2512,,,,,,,,,,,,,,
1960-02-29 00:00:00,,132,,,,,,,,,,,447.3944,,,,,,,,,,,,,,
1960-03-31 00:00:00,,132,,,,,,,,,,,466.90417,,,,,,,,,,,,,,
1960-04-30 00:00:00,,132,,,,,,,,,,,456.65207,,,,,,,,,,,,,,
1960-05-31 00:00:00,,132,,,,,,,,,,,454.99646,,,,,,,,,,,,,,
1960-06-30 00:00:00,,132,,,,,,,,,,,443.59457,,,,,,,,,,,,,,
1960-07-31 00:00:00,,132,,,,,,,,,,,438.72714,,,,,,,,,,,,,,
1960-08-31 00:00:00,,132,,,,,,,,,,,435.3608,,,,,,,,,,,,,,
1960-09-30 00:00:00,,132,,,,,,,,,,,435.28336,,,,,,,,,,,,,,
1960-10-31 00:00:00,,132,,,,,,,,,,,437.3767,,,,,,,,,,,,,,
1960-11-30 00:00:00,,132,,,,,,,,,,,439.46414,,,,,,,,,,,,,,
1960-12-31 00:00:00,,132,,,,,,,,,,,441.57846,,,,,,,,,,,,,,
1959-01-31 00:00:00,,120,,,,,,,,,,,,348.19104,,,,,,,,,,,,,
1959-02-28 00:00:00,,120,,,,,,,,,,,,346.66003,,,,,,,,,,,,,
1959-03-31 00:00:00,,120,,,,,,,,,,,,395.8532,,,,,,,,,,,,,
1959-04-30 00:00:00,,120,,,,,,,,,,,,379.211,,,,,,,,,,,,,
1959-05-31 00:00:00,,120,,,,,,,,,,,,376.4038,,,,,,,,,,,,,
1959-06-30 00:00:00,,120,,,,,,,,,,,,424.62027,,,,,,,,,,,,,
1959-07-31 00:00:00,,120,,,,,,,,,,,,470.8958,,,,,,,,,,,,,
1959-08-31 00:00:00,,120,,,,,,,,,,,,464.49954,,,,,,,,,,,,,
1959-09-30 00:00:00,,120,,,,,,,,,,,,402.2792,,,,,,,,,,,,,
1959-10-31 00:00:00,,120,,,,,,,,,,,,352.7003,,,,,,,,,,,,,
1959-11-30 00:00:00,,120,,,,,,,,,,,,306.91623,,,,,,,,,,,,,
1959-12-31 00:00:00,,120,,,,,,,,,,,,348.12952,,,,,,,,,,,,,
1960-01-31 00:00:00,,120,,,,,,,,,,,,348.19104,,,,,,,,,,,,,
1960-02-29 00:00:00,,120,,,,,,,,,,,,346.66003,,,,,,,,,,,,,
1960-03-31 00:00:00,,120,,,,,,,,,,,,395.8532,,,,,,,,,,,,,
1960-04-30 00:00:00,,120,,,,,,,,,,,,379.211,,,,,,,,,,,,,
1960-05-31 00:00:00,,120,,,,,,,,,,,,376.4038,,,,,,,,,,,,,
1960-06-30 00:00:00,,120,,,,,,,,,,,,424.62027,,,,,,,,,,,,,
1960-07-31 00:00:00,,120,,,,,,,,,,,,470.8958,,,,,,,,,,,,,
1960-08-31 00:00:00,,120,,,,,,,,,,,,464.49954,,,,,,,,,,,,,
1960-09-30 00:00:00,,120,,,,,,,,,,,,402.2792,,,,,,,,,,,,,
1960-10-31 00:00:00,,120,,,,,,,,,,,,352.7003,,,,,,,,,,,,,
1960-11-30 00:00:00,,120,,,,,,,,,,,,306.91623,,,,,,,,,,,,,
1960-12-31 00:00:00,,120,,,,,,,,,,,,348.12952,,,,,,,,,,,,,
1959-01-31 00:00:00,,120,,,,,,,,,,,,348.19104,,,,,,,,,,,,,
1959-02-28 00:00:00,,120,,,,,,,,,,,,346.66003,,,,,,,,,,,,,
1959-03-31 00:00:00,,120,,,,,,,,,,,,395.8532,,,,,,,,,,,,,
1959-04-30 00:00:00,,123,,,,,,,,,,,,379.85043,,,,,,,,,,,,,
1959-05-31 00:00:00,,123,,,,,,,,,,,,379.84164,,,,,,,,,,,,,
1959-06-30 00:00:00,,123,,,,,,,,,,,,431.5394,,,,,,,,,,,,,
1959-07-31 00:00:00,,126,,,,,,,,,,,,508.39597,,,,,,,,,,,,,
1959-08-31 00:00:00,,126,,,,,,,,,,,,502.55984,,,,,,,,,,,,,
1959-09-30 00:00:00,,126,,,,,,,,,,,,441.90048,,,,,,,,,,,,,
1959-10-31 00:00:00,,129,,,,,,,,,,,,404.10114,,,,,,,,,,,,,
1959-11-30 00:00:00,,129,,,,,,,,,,,,349.53333,,,,,,,,,,,,,
1959-12-31 00:00:00,,129,,,,,,,,,,,,393.9769,,,,,,,,,,,,,
1960-01-31 00:00:00,,132,,,,,,,,,,,,406.65128,,,,,,,,,,,,,
1960-02-29 00:00:00,,132,,,,,,,,,,,,401.7329,,,,,,,,,,,,,
1960-03-31 00:00:00,,132,,,,,,,,,,,,456.28964,,,,,,,,,,,,,
1960-04-30 00:00:00,,135,,,,,,,,,,,,428.12216,,,,,,,,,,,,,
1960-05-31 00:00:00,,135,,,,,,,,,,,,427.77402,,,,,,,,,,,,,
1960-06-30 00:00:00,,135,,,,,,,,,,,,481.04422,,,,,,,,,,,,,
1960-07-31 00:00:00,,138,,,,,,,,,,,,572.1812,,,,,,,,,,,,,
1960-08-31 00:00:00,,138,,,,,,,,,,,,572.0517,,,,,,,,,,,,,
1960-09-30 00:00:00,,138,,,,,,,,,,,,496.08023,,,,,,,,,,,,,
1960-10-31 00:00:00,,141,,,,,,,,,,,,442.41736,,,,,,,,,,,,,
1960-11-30 00:00:00,,141,,,,,,,,,,,,390.06186,,,,,,,,,,,,,
1960-12-31 00:00:00,,141,,,,,,,,,,,,434.46512,,,,,,,,,,,,,
1959-01-31 00:00:00,,120,,,,,,,,,,,,348.19104,,,,,,,,,,,,,
1959-02-28 00:00:00,,120,,,,,,,,,,,,346.66003,,,,,,,,,,,,,
1959-03-31 00:00:00,,120,,,,,,,,,,,,395.8532,,,,,,,,,,,,,
1959-04-30 00:00:00,,120,,,,,,,,,,,,379.211,,,,,,,,,,,,,
1959-05-31 00:00:00,,120,,,,,,,,,,,,376.4038,,,,,,,,,,,,,
1959-06-30 00:00:00,,120,,,,,,,,,,,,424.62027,,,,,,,,,,,,,
1959-07-31 00:00:00,,126,,,,,,,,,,,,508.39597,,,,,,,,,,,,,
1959-08-31 00:00:00,,126,,,,,,,,,,,,502.55984,,,,,,,,,,,,,
1959-09-30 00:00:00,,126,,,,,,,,,,,,441.90048,,,,,,,,,,,,,
1959-10-31 00:00:00,,126,,,,,,,,,,,,380.87265,,,,,,,,,,,,,
1959-11-30 00:00:00,,126,,,,,,,,,,,,332.13104,,,,,,,,,,,,,
1959-12-31 00:00:00,,126,,,,,,,,,,,,372.16165,,,,,,,,,,,,,
1960-01-31 00:00:00,,132,,,,,,,,,,,,406.65128,,,,,,,,,,,,,
1960-02-29 00:00:00,,132,,,,,,,,,,,,401.7329,,,,,,,,,,,,,
1960-03-31 00:00:00,,132,,,,,,,,,,,,456.28964,,,,,,,,,,,,,
1960-04-30 00:00:00,,132,,,,,,,,,,,,440.8705,,,,,,,,,,,,,
1960-05-31 00:00:00,,132,,,,,,,,,,,,440.33392,,,,,,,,,,,,,
1960-06-30 00:00:00,,132,,,,,,,,,,,,496.86606,,,,,,,,,,,,,
1960-07-31 00:00:00,,138,,,,,,,,,,,,572.1812,,,,,,,,,,,,,
1960-08-31 00:00:00,,138,,,,,,,,,,,,572.0517,,,,,,,,,,,,,
1960-09-30 00:00:00,,138,,,,,,,,,,,,496.08023,,,,,,,,,,,,,
1960-10-31 00:00:00,,138,,,,,,,,,,,,426.5663,,,,,,,,,,,,,
1960-11-30 00:00:00,,138,,,,,,,,,,,,373.33264,,,,,,,,,,,,,
1960-12-31 00:00:00,,138,,,,,,,,,,,,417.8034,,,,,,,,,,,,,
1959-01-31 00:00:00,,120,,,,,,,,,,,,348.19104,,,,,,,,,,,,,
1959-02-28 00:00:00,,120,,,,,,,,,,,,346.66003,,,,,,,,,,,,,
1959-03-31 00:00:00,,120,,,,,,,,,,,,395.8532,,,,,,,,,,,,,
1959-04-30 00:00:00,,120,,,,,,,,,,,,379.211,,,,,,,,,,,,,
1959-05-31 00:00:00,,120,,,,,,,,,,,,376.4038,,,,,,,,,,,,,
